OSM_tag;OSM_path;OSM_description;FS_candidates;FS_scores;FS_tag_GPT;OSM_full_description;FS_manual_path;FS_manual_tag;correct;new_correct;OSM_main;OSM_main_sub
ski;route > ski;For ski tracks (e.g., XC-Ski Trails User:Langläufer/Loipemap).;['ski trail', 'ski resort area', 'ski chairlift', 'bike trail', 'ski store', 'hiking trail', 'ski lodge', 'snow sports', 'ski chalet', 'skating', 'skating rink', 'surf spot', 'apres ski bar', 'track', 'surfing', 'skate park', 'canoe kayak rental', 'running track', 'cable car', 'race track'];[0.648627758026123, 0.5052527189254761, 0.49847739934921265, 0.4622006416320801, 0.43692150712013245, 0.4332929253578186, 0.4321017861366272, 0.42561644315719604, 0.39974528551101685, 0.39558589458465576, 0.3812901973724365, 0.3781493902206421, 0.34052973985671997, 0.32733869552612305, 0.32398372888565063, 0.31236356496810913, 0.31178003549575806, 0.303795725107193, 0.30142173171043396, 0.29733991622924805];ski trail;For ski tracks (e.g., XC-Ski Trails User:Langläufer/Loipemap).;sports recreation > snow sports > ski resort area > ski trail;ski trail;1;1;route;route > ski
subway;route > subway;Route of a metro service;['metro station', 'bus line', 'public transportation', 'light rail station', 'tram station', 'transportation service', 'intersection', 'travel transportation', 'tourist information service', 'train', 'airport tram station', 'airport service', 'general travel', 'street', 'transport hub', 'line', 'toll plaza', 'charter bus', 'border crossing', 'shipping freight material transportation service'];[0.5909709930419922, 0.5560364127159119, 0.5180596709251404, 0.43580180406570435, 0.41578781604766846, 0.41351020336151123, 0.4077472686767578, 0.3793879747390747, 0.37652409076690674, 0.37641972303390503, 0.3698340654373169, 0.3557897210121155, 0.35401272773742676, 0.3472963273525238, 0.33261820673942566, 0.32673561573028564, 0.3257688879966736, 0.31864649057388306, 0.31586670875549316, 0.30679285526275635];public transportation;Route of a metro service;travel transportation;travel transportation;0;1;route;route > subway
train;route > train;Train services (e.g., London-Paris Eurostar) See Railways.;['train', 'public transportation', 'bus line', 'light rail station', 'metro station', 'tram station', 'transportation service', 'tourist information service', 'shipping freight material transportation service', 'travel transportation', 'border crossing', 'rail station', 'intersection', 'tour provider', 'general travel', 'transport hub', 'track', 'charter bus', 'tunnel', 'fuel station'];[0.5451730489730835, 0.4956006407737732, 0.49109947681427, 0.4174414873123169, 0.41643309593200684, 0.39785516262054443, 0.39615973830223083, 0.3867754340171814, 0.3224257528781891, 0.31594422459602356, 0.31322360038757324, 0.312766432762146, 0.3028485178947449, 0.30140000581741333, 0.30131012201309204, 0.2930319309234619, 0.2907564342021942, 0.2853035628795624, 0.28353679180145264, 0.2835305333137512];train;Train services (e.g., London-Paris Eurostar) See Railways.;travel transportation > train;train;1;1;route;route > train
tracks;route > tracks;Railroad track as rail infrastructure.;['train', 'running track', 'ski trail', 'public transportation', 'track', 'light rail station', 'tram station', 'construction', 'bus line', 'metro station', 'border crossing', 'hiking trail', 'college track', 'tunnel', 'intersection', 'bike trail', 'transport hub', 'bridge', 'race track', 'transportation service'];[0.575079083442688, 0.4993516504764557, 0.4805361032485962, 0.4785189628601074, 0.4738122820854187, 0.47095417976379395, 0.44651705026626587, 0.43425244092941284, 0.43046268820762634, 0.4249763488769531, 0.4160742461681366, 0.4107280969619751, 0.4097687304019928, 0.4019511044025421, 0.3920809328556061, 0.3892359137535095, 0.38537320494651794, 0.3748586177825928, 0.3714105486869812, 0.3706771731376648];train;Railroad track as rail infrastructure.;travel transportation;travel transportation;0;1;route;route > tracks
tram;route > tram;See Trams for more information on tagging tram services.;['tram station', 'airport tram station', 'public transportation', 'bus line', 'tourist information service', 'charter bus', 'light rail station', 'rafting outfitter', 'train', 'transportation service', 'tour provider', 'metro station', 'intersection', 'ski trail', 'canal', 'travel transportation', 'rafting spot', 'outlet mall', 'shopping mall', 'lighthouse'];[0.5370689630508423, 0.4870262145996094, 0.4076288938522339, 0.3825828433036804, 0.3764345049858093, 0.3446958661079407, 0.3231932818889618, 0.3229687213897705, 0.3135529160499573, 0.2959807813167572, 0.2954307794570923, 0.2890024185180664, 0.28777170181274414, 0.28759765625, 0.28345370292663574, 0.2679765224456787, 0.25734761357307434, 0.24318039417266846, 0.24009644985198975, 0.23928816616535187];tram station;See Trams for more information on tagging tram services.;travel transportation;travel transportation;0;1;route;route > tram
trolleybus;route > trolleybus;The route of a trolleybus service.;['bus line', 'public transportation', 'charter bus', 'transportation service', 'train', 'tram station', 'travel transportation', 'shipping freight material transportation service', 'light rail station', 'tourist information service', 'general travel', 'airport service', 'tour provider', 'transport hub', 'taxi', 'boat rental', 'boat ferry', 'intersection', 'ambulance service', 'bus station'];[0.6712003946304321, 0.5687032341957092, 0.5584346055984497, 0.5477675795555115, 0.5368002653121948, 0.5306254029273987, 0.5253177881240845, 0.5135244131088257, 0.49953460693359375, 0.490507036447525, 0.4623532295227051, 0.45976966619491577, 0.45589178800582886, 0.45103949308395386, 0.4248223304748535, 0.4204791188240051, 0.4176580607891083, 0.4156045913696289, 0.410358726978302, 0.40551185607910156];public transportation;The route of a trolleybus service.;travel transportation > transportation service > public transportation > bus line;bus line;0;0;route;route > trolleybus
alcohol;shop > food beverages > alcohol;Shop selling alcohol to take away;['liquor store', 'beer store', 'wine store', 'grocery store', 'cidery', 'supermarket', 'food stand', 'food beverage retail', 'gourmet store', 'dairy store', 'winery', 'night market', 'farmers market', 'butcher', 'distillery', 'brewery', 'imported food store', 'donut shop', 'candy store', 'cheese store'];[0.7859214544296265, 0.7124172449111938, 0.7113864421844482, 0.6401360034942627, 0.5831657648086548, 0.5781111717224121, 0.5683121085166931, 0.5570021271705627, 0.5545002222061157, 0.5390689969062805, 0.5376312732696533, 0.534077525138855, 0.5324803590774536, 0.5301367044448853, 0.524579644203186, 0.5232001543045044, 0.5216189622879028, 0.5182399153709412, 0.5162835121154785, 0.513157844543457];liquor store;Shop selling alcohol to take away;retail > food beverage retail > liquor store;liquor store;1;1;shop;shop > food beverages
bakery;shop > food beverages > bakery;Shop focused on selling bread;['bakery', 'grocery store', 'pastry shop', 'supermarket', 'beer store', 'candy store', 'farmers market', 'food beverage retail', 'donut shop', 'pie shop', 'dessert shop', 'gourmet store', 'liquor store', 'cupcake shop', 'cheese store', 'bagel shop', 'food stand', 'dairy store', 'imported food store', 'sausage store'];[0.8108745217323303, 0.6429942846298218, 0.6322885751724243, 0.6305316686630249, 0.6061235666275024, 0.5999571084976196, 0.5840860605239868, 0.579181969165802, 0.5780090093612671, 0.5767163038253784, 0.5594578385353088, 0.5573519468307495, 0.5533270835876465, 0.5498579740524292, 0.5470774173736572, 0.5460172891616821, 0.5459946990013123, 0.5449306964874268, 0.5322797894477844, 0.531954288482666];bakery;Shop focused on selling bread;dining drinking > bakery;bakery;1;1;shop;shop > food beverages
beverages;shop > food beverages > beverages;Shop focused on selling alcoholic and non-alcoholic beverages. See also shop=alcohol.;['liquor store', 'wine store', 'beer store', 'grocery store', 'gourmet store', 'food beverage retail', 'winery', 'supermarket', 'cidery', 'farmers market', 'distillery', 'donut shop', 'cheese store', 'retail', 'bagel shop', 'brewery', 'dairy store', 'candy store', 'imported food store', 'night market'];[0.8088918328285217, 0.768474280834198, 0.766978919506073, 0.6671376824378967, 0.6449239253997803, 0.6062919497489929, 0.6042359471321106, 0.6035443544387817, 0.6002684235572815, 0.5969641208648682, 0.596565842628479, 0.5883293151855469, 0.5855027437210083, 0.5705636739730835, 0.5694847106933594, 0.5623680949211121, 0.5601571202278137, 0.5580810308456421, 0.5564112067222595, 0.5511599779129028];liquor store;Shop focused on selling alcoholic and non-alcoholic beverages. See also shop=alcohol.;retail > food beverage retail;food beverage retail;0;1;shop;shop > food beverages
brewing supplies;shop > food beverages > brewing supplies;Shop focused on selling supplies for home brewing of beer, wine and spirits (where permitted).;['wine store', 'liquor store', 'beer store', 'winery', 'grocery store', 'brewery', 'food beverage retail', 'distillery', 'candy store', 'gourmet store', 'supermarket', 'housewares store', 'dairy store', 'cidery', 'arts crafts store', 'cheese store', 'farmers market', 'kosher store', 'meadery', 'sausage store'];[0.7754098176956177, 0.7546968460083008, 0.7440904974937439, 0.6566850543022156, 0.6214228868484497, 0.6051361560821533, 0.6028708219528198, 0.5897780060768127, 0.5799620151519775, 0.5735861659049988, 0.5705336332321167, 0.5626951456069946, 0.5615031719207764, 0.5481417179107666, 0.5478067398071289, 0.546390175819397, 0.5393003225326538, 0.5282915830612183, 0.5189822912216187, 0.5189393162727356];food beverage retail;Shop focused on selling supplies for home brewing of beer, wine and spirits (where permitted).;retail;retail;0;1;shop;shop > food beverages
butcher;shop > food beverages > butcher;Shop focused on selling meat;['butcher', 'meat seafood store', 'sausage store', 'grocery store', 'gourmet store', 'supermarket', 'beer store', 'wine store', 'farmers market', 'liquor store', 'food beverage retail', 'cidery', 'food stand', 'imported food store', 'tursucu shop', 'steakhouse', 'cheese store', 'dairy store', 'kosher store', 'fish market'];[0.8512489199638367, 0.6763238310813904, 0.6583733558654785, 0.648585319519043, 0.6089695692062378, 0.599236011505127, 0.5983906984329224, 0.5865004062652588, 0.5802945494651794, 0.5793566703796387, 0.5751960277557373, 0.5716068744659424, 0.5660206079483032, 0.5620508193969727, 0.5547231435775757, 0.5531108379364014, 0.5491604208946228, 0.5445507168769836, 0.5397502183914185, 0.5366421937942505];butcher;Shop focused on selling meat;retail > food beverage retail > butcher;butcher;1;1;shop;shop > food beverages
cheese;shop > food beverages > cheese;Shop focused on selling cheese.;['cheese store', 'dairy store', 'wine store', 'grocery store', 'liquor store', 'mac cheese joint', 'gourmet store', 'supermarket', 'food beverage retail', 'farmers market', 'malga', 'beer store', 'candy store', 'food stand', 'chocolate store', 'imported food store', 'cidery', 'fish market', 'sausage store', 'dessert shop'];[0.8569076657295227, 0.8138102293014526, 0.659288227558136, 0.6347779035568237, 0.6133561730384827, 0.6092148423194885, 0.5873209834098816, 0.5817662477493286, 0.5811823606491089, 0.5794686079025269, 0.577629566192627, 0.5754774212837219, 0.565109372138977, 0.5427233576774597, 0.5385973453521729, 0.5382417440414429, 0.5349316000938416, 0.5162372589111328, 0.5160896182060242, 0.5157063007354736];cheese store;Shop focused on selling cheese.;retail > food beverage retail > cheese store;cheese store;1;1;shop;shop > food beverages
chocolate;shop > food beverages > chocolate;Shop focused on selling chocolate.;['chocolate store', 'candy store', 'dessert shop', 'grocery store', 'beer store', 'indian sweet shop', 'dairy store', 'liquor store', 'gourmet store', 'supermarket', 'cheese store', 'food beverage retail', 'farmers market', 'wine store', 'imported food store', 'retail', 'donut shop', 'bakery', 'bagel shop', 'fruit vegetable store'];[0.8101843595504761, 0.6751878261566162, 0.6301661729812622, 0.6293967962265015, 0.6187390089035034, 0.6122149229049683, 0.6075842380523682, 0.6027463674545288, 0.6004148721694946, 0.5961307287216187, 0.5945422649383545, 0.5789614915847778, 0.5743916034698486, 0.5717082619667053, 0.5560166835784912, 0.5442407727241516, 0.5392315983772278, 0.5272819995880127, 0.5239630937576294, 0.5215402841567993];chocolate store;Shop focused on selling chocolate.;retail > food beverage retail > chocolate store;chocolate store;1;1;shop;shop > food beverages
