OSM_tag;OSM_full_description;OSM_path;FS_manual_path;FS_tag;mod_1_FI_tag;mod_1_FI_ss;mod_1_FI_correct;mod_2_FI_tag;mod_2_FI_ss;mod_2_FI_correct;mod_3_FI_tag;mod_3_FI_ss;mod_3_FI_correct;mod_4_FI_tag;mod_4_FI_ss;mod_4_FI_correct;mod_5_FI_tag;mod_5_FI_ss;mod_5_FI_correct;mod_6_FI_tag;mod_6_FI_ss;mod_6_FI_correct;mod_7_FI_tag;mod_7_FI_ss;mod_7_FI_correct;mod_8_FI_tag;mod_8_FI_ss;mod_8_FI_correct;mod_1_FID_tag;mod_1_FID_ss;mod_1_FID_correct;mod_2_FID_tag;mod_2_FID_ss;mod_2_FID_correct;mod_3_FID_tag;mod_3_FID_ss;mod_3_FID_correct;mod_4_FID_tag;mod_4_FID_ss;mod_4_FID_correct;mod_5_FID_tag;mod_5_FID_ss;mod_5_FID_correct;mod_6_FID_tag;mod_6_FID_ss;mod_6_FID_correct;mod_7_FID_tag;mod_7_FID_ss;mod_7_FID_correct;mod_8_FID_tag;mod_8_FID_ss;mod_8_FID_correct
mixed lift;A mixed lift, containing both gondolas and chairs.;aerialway > mixed lift;sports recreation > snow sports > ski resort area > ski chairlift;ski chairlift;ski chairlift;0.5280911922454834;1;ski chairlift;0.45475393533706665;1;ski chairlift;0.44109711050987244;1;ski chairlift;0.3696144223213196;1;ski chairlift;0.5832424163818359;1;ski chairlift;0.5369741320610046;1;ski chairlift;0.5309513211250305;1;ski chairlift;0.41641509532928467;1;plane;0.5540416240692139;0;ski chairlift;0.43486133217811584;1;ski chairlift;0.5232090950012207;1;plane;0.45589014887809753;0;ski chairlift;0.5804252028465271;1;ski chairlift;0.5930720567703247;1;ski chairlift;0.6144477725028992;1;platform;0.4477773904800415;0
life ring;A floating ring to throw out to someone who is struggling in water.;emergency > lifeguards > life ring;community government > government building > law enforcement public safety > rescue service;rescue service;rafting outfitter;0.5465311408042908;0;swimming;0.3442540168762207;0;rafting outfitter;0.4244775176048279;0;scuba diving instructor;0.3114534616470337;0;water sports;0.5682719945907593;0;rafting outfitter;0.5851196646690369;0;rafting outfitter;0.5270512104034424;0;water sports;0.4289702773094177;0;swimming;0.5945359468460083;0;swimming;0.39328402280807495;0;swimming;0.5487209558486938;0;scuba diving instructor;0.3922702968120575;0;swimming;0.5991920828819275;0;swimming;0.5716007947921753;0;swimming;0.5582039952278137;0;scuba diving instructor;0.48182427883148193;0
camp pitch;A tent or caravan pitch location within a campsite or caravan site.;tourism > camp pitch;landmarks outdoors > campground;campground;campground;0.7236873507499695;1;campground;0.5456851720809937;1;campground;0.5735960006713867;1;campground;0.563091516494751;1;campground;0.6475644111633301;1;campground;0.5012379288673401;1;lodge;0.5633339285850525;0;campground;0.6569904685020447;1;campground;0.8068764209747314;1;campground;0.6422110795974731;1;campground;0.6742295026779175;1;campground;0.6638399958610535;1;campground;0.6802788376808167;1;campground;0.6390032768249512;1;campground;0.6084542274475098;1;campground;0.7002999782562256;1
embroiderer;Needlework or textile artist;craft > embroiderer;retail > arts crafts store;arts crafts store;arts crafts store;0.5263632535934448;1;arts crafts store;0.5441321730613708;1;arts crafts store;0.589859127998352;1;knitting store;0.5623250603675842;0;arts crafts store;0.5859918594360352;1;arts crafts store;0.5151172280311584;1;arts crafts store;0.4961596131324768;1;textiles store;0.542228639125824;0;textiles store;0.6230975389480591;0;textiles store;0.5695927143096924;0;textiles store;0.5977554321289062;0;tailor;0.583225429058075;0;textiles store;0.6057378649711609;0;textiles store;0.5804967880249023;0;textiles store;0.5222243666648865;0;textiles store;0.6313649415969849;0
school;A building errected as school. Buildings for specific uses (sports halls etc.) should be tagged for their purpose. If there is currently a school, use amenity=school on the perimeter of the school grounds.;building > civicamenity > school;community government > education;education;residential building;0.5304837226867676;0;indoor play area;0.477267324924469;0;residential building;0.5262928605079651;0;residential building;0.604943573474884;0;residential building;0.6001002192497253;0;residential building;0.5494571924209595;0;outdoor gym;0.5268930196762085;0;indoor play area;0.5523980855941772;0;structure;0.6023331880569458;0;playground;0.46806541085243225;0;playground;0.5417127013206482;0;college academic building;0.6236113905906677;0;college academic building;0.6090350151062012;0;college gym;0.5344350337982178;0;club house;0.6081256866455078;0;college engineering building;0.5721591711044312;0
trullo;A stone hut with a conical roof.;building > accommodation > trullo;landmarks outdoors;landmarks outdoors;mountain hut;0.6215826869010925;0;mountain hut;0.4766809940338135;0;mountain hut;0.38640648126602173;0;mountain hut;0.4949936866760254;0;residential building;0.5847957134246826;0;residential building;0.5157812833786011;0;mountain hut;0.5660374760627747;0;mountain hut;0.44278037548065186;0;roof deck;0.6327755451202393;0;rooftop bar;0.4818006157875061;0;roof deck;0.48390501737594604;0;rooftop bar;0.47074630856513977;0;cabin;0.6252550482749939;0;roof deck;0.5617066621780396;0;rooftop bar;0.5480313897132874;0;rooftop bar;0.4431484341621399;0
suburb;A part of a town or city with a well-known name and often a distinct identity.;place > populated settlements urban > suburb;landmarks outdoors > states municipalities > neighborhood;neighborhood;village;0.6268975734710693;0;village;0.4198077321052551;0;neighborhood;0.37333789467811584;1;town;0.5409209132194519;0;city;0.5846992135047913;0;town;0.3964653015136719;0;village;0.5290989279747009;0;village;0.5085518956184387;0;town;0.7117232084274292;0;town;0.5657395720481873;0;village;0.5077653527259827;0;town;0.6938442587852478;0;town;0.6935270428657532;0;town;0.5219072699546814;0;town;0.664155125617981;0;town;0.6477494239807129;0
ranger station;National Park visitor headquarters: official park visitor facility with police, visitor information, permit services, etc;amenity > public service > ranger station;landmarks outdoors > park > national park;national park;police station;0.5783348083496094;0;police station;0.5373779535293579;0;police station;0.506596565246582;0;fire station;0.6901237368583679;0;police station;0.5778975486755371;0;police station;0.4978489875793457;0;police station;0.620186448097229;0;trailer park;0.6127926111221313;0;state provincial park;0.6236400604248047;0;corporate amenity;0.5259116291999817;0;state provincial park;0.5483739972114563;0;natural park;0.7287665605545044;0;natural park;0.6367789506912231;0;state provincial park;0.5390093326568604;0;police station;0.6178421974182129;0;national park;0.5926597714424133;1
district;A designated historic district.;historic > district;landmarks outdoors > historic protected site;historic protected site;historic protected site;0.6463268995285034;1;village;0.4848185181617737;0;historic protected site;0.5457446575164795;1;historic protected site;0.6166844367980957;1;historic protected site;0.5802054405212402;1;historic protected site;0.5504851341247559;1;historic protected site;0.6540982723236084;1;town;0.502674400806427;0;historic protected site;0.6730497479438782;1;historic protected site;0.4779359698295593;1;historic protected site;0.5575575828552246;1;historic protected site;0.6394427418708801;1;historic protected site;0.5929908752441406;1;historic protected site;0.5519155859947205;1;historic protected site;0.6704662442207336;1;neighborhood;0.4989733099937439;0
love hotel;A love hotel is a type of short-stay hotel operated primarily for the purpose of allowing guests privacy for sexual activities.;amenity > entertainment arts culture > love hotel;travel transportation > lodging > hotel;hotel;strip club;0.49298831820487976;0;night club;0.5340870022773743;0;strip club;0.5998682975769043;0;erotic museum;0.6442997455596924;0;erotic museum;0.5923497676849365;0;strip club;0.5898400545120239;0;erotic museum;0.6470859050750732;0;hotel bar;0.5764161348342896;0;general entertainment;0.5481042861938477;0;general entertainment;0.5781199336051941;0;resort;0.6150786876678467;0;hotel bar;0.6553225517272949;0;erotic museum;0.5537817478179932;0;general entertainment;0.6160269379615784;0;general entertainment;0.6811637878417969;0;resort;0.6457560062408447;0
toy library;A place to borrow games and toys, or play with them on site.;amenity > education > toy library;retail > toy store;toy store;toy store;0.6053141355514526;1;toy store;0.5661795735359192;1;toy store;0.5011940002441406;1;science museum;0.5220016241073608;0;toy store;0.5835146903991699;1;toy store;0.4994933307170868;1;toy store;0.6265628933906555;1;toy store;0.566347599029541;1;toy store;0.6709805727005005;1;toy store;0.6267216801643372;1;toy store;0.4978715181350708;1;playground;0.6489601135253906;0;toy store;0.6297199130058289;1;toy store;0.5285966992378235;1;toy store;0.6674336791038513;1;toy store;0.589936375617981;1
train station;A building constructed to be a train station building, including buildings that are abandoned and used nowadays for a different purpose.;building > civicamenity > train station;travel transportation > transport hub > rail station;rail station;city hall;0.4630463421344757;0;train;0.4262545704841614;0;rail station;0.5215693116188049;1;light rail station;0.5463887453079224;0;post office;0.5686758756637573;0;rail station;0.5311904549598694;1;residential building;0.437422513961792;0;rail station;0.5163570046424866;1;structure;0.5930536985397339;0;metro station;0.46341145038604736;0;metro station;0.5514094829559326;0;structure;0.5688254833221436;0;structure;0.6182804107666016;0;light rail station;0.518027126789093;0;structure;0.5768630504608154;0;metro station;0.5299608111381531;0
windmill;A traditional windmill, historically used to mill grain with wind power.;man made > man made > windmill;landmarks outdoors > windmill;windmill;windmill;0.6255683898925781;1;windmill;0.4980567693710327;1;windmill;0.5546760559082031;1;windmill;0.5907955169677734;1;windmill;0.5984504222869873;1;windmill;0.6136179566383362;1;windmill;0.5736730098724365;1;windmill;0.510506272315979;1;windmill;0.7193000912666321;1;windmill;0.6114012002944946;1;windmill;0.6344183087348938;1;windmill;0.7008838653564453;1;windmill;0.76226806640625;1;windmill;0.7163894176483154;1;windmill;0.6369612216949463;1;windmill;0.5223085284233093;1
caravan;A shop for caravans, motorhomes & similar recreational vehicles.;shop > outdoors sport vehicles > caravan;retail > automotive retail > car dealership > rv motorhome dealership;rv motorhome dealership;rv motorhome dealership;0.7214943170547485;1;rv motorhome dealership;0.5023131370544434;1;outdoor supply store;0.6072340607643127;0;outdoor supply store;0.555605947971344;0;rv motorhome dealership;0.6952195167541504;1;motor scooter dealership;0.6262928247451782;0;rv motorhome dealership;0.6903777718544006;1;rv motorhome dealership;0.6156995892524719;1;rv motorhome dealership;0.7936373949050903;1;outdoor supply store;0.605475902557373;0;rv motorhome dealership;0.6541945934295654;1;rv park;0.6177361011505127;0;rv park;0.7433229684829712;0;rv motorhome dealership;0.7227873802185059;1;rv motorhome dealership;0.7267778515815735;1;rv motorhome dealership;0.676268458366394;1
service;Service building usually is a small unmanned building with certain machinery (like pumps or transformers).;building > powertechnical buildings > service;business professional services;business professional services;power plant;0.537815511226654;0;power plant;0.5764831900596619;0;equipment rental service;0.5380403995513916;0;electrical equipment supplier;0.6309165954589844;0;electrical equipment supplier;0.5544223785400391;0;power plant;0.5848652124404907;0;power plant;0.6069808006286621;0;power plant;0.5356199741363525;0;power plant;0.5348271131515503;0;power plant;0.5046004056930542;0;equipment rental service;0.5870918035507202;0;equipment rental service;0.6405057907104492;0;equipment rental service;0.5619708299636841;0;equipment rental service;0.5775483846664429;0;equipment rental service;0.5885007381439209;0;equipment rental service;0.5235670804977417;0
telephone;Public telephone;amenity > facilities > telephone;business professional services > telecommunication service;telecommunication service;corporate amenity;0.5350973606109619;0;corporate amenity;0.4741969704627991;0;public bathroom;0.4816739559173584;0;office building;0.5433645248413086;0;outdoor event space;0.5853235125541687;0;telecommunication service;0.4793403148651123;1;corporate amenity;0.6035339832305908;0;public bathroom;0.5036770701408386;0;corporate amenity;0.5353977084159851;0;corporate amenity;0.6087477207183838;0;public bathroom;0.5589790344238281;0;corporate amenity;0.5420655608177185;0;public bathroom;0.6128420233726501;0;corporate amenity;0.5198621153831482;0;corporate amenity;0.6371831893920898;0;corporate amenity;0.6003175973892212;0
allotment house;A small outbuilding for short visits in a allotment garden.;building > storage > allotment house;community government > residential building > home private;home private;home private;0.5260382294654846;1;home private;0.423317551612854;1;garden;0.397001177072525;0;home private;0.4402078688144684;1;home private;0.5969322919845581;1;garden;0.48352953791618347;0;home private;0.5204414129257202;1;garden;0.5234980583190918;0;housing development;0.5599325895309448;0;cabin;0.43680912256240845;0;cabin;0.43727293610572815;0;cabin;0.4600328505039215;0;cabin;0.6555344462394714;0;botanical garden;0.5314241647720337;0;home private;0.5196150541305542;1;cabin;0.5364709496498108;0
square;A town or village square: a (typically) paved open space, generally of architectural significance, which is surrounded by buildings in a built-up area such as a city, town or village.;place > places > square;landmarks outdoors > plaza;plaza;village;0.6623510718345642;0;village;0.5056717395782471;0;plaza;0.5885471105575562;1;landmarks outdoors;0.5880732536315918;0;plaza;0.5980969071388245;1;plaza;0.5033393502235413;1;village;0.5278693437576294;0;plaza;0.5480477809906006;1;plaza;0.7507441639900208;1;village;0.5712817907333374;0;plaza;0.6423645615577698;1;plaza;0.7381151914596558;1;plaza;0.711615800857544;1;plaza;0.6652080416679382;1;plaza;0.6722316145896912;1;plaza;0.7202712297439575;1
monastery;A building constructed as monastery. Often, monasteries consist of several distinct buildings with specific functions. For active monasteries (communities), use amenity=monastery, for the grounds of a former monastery, have a look at historic=monastery;building > religious > monastery;community government > spiritual center > monastery;monastery;monastery;0.57219398021698;1;monastery;0.6717633008956909;1;monastery;0.6245532035827637;1;monastery;0.6769220232963562;1;monastery;0.6208770275115967;1;monastery;0.6397451162338257;1;monastery;0.5970577001571655;1;monastery;0.672380268573761;1;monastery;0.6408711671829224;1;monastery;0.7040387392044067;1;monastery;0.6748995780944824;1;monastery;0.7222431302070618;1;monastery;0.6911455988883972;1;monastery;0.6969797611236572;1;monastery;0.617476224899292;1;monastery;0.7265331745147705;1
